ID,Title,Price,Brand,Model,Year of Manufacture,Used,Transmission,Color Family,Mileage (in km),Body Type,Version,Description,Poster,Poster Type,Fuel Type,Location.2,Date Posted,name,retail,Post Age
CAR015175,2013 Isuzu Crosswind 2.5 SPORTIVO MT,698000,Isuzu,Crosswind Sportivo,2013,Yes,Manual,Red,50000.0,MPV / AUV,2.5,"2013 Isuzu Sportivo Turbo 2.5 Diesel Manual Php 698,000 only!!! BRAND NEW TIRES

The 2013 Isuzu Crosswind SPORTIVO with a Manual transmission is for sale in Philippines. This vehicle runs on Diesel engine and is priced at 698000. You will be hard pressed to find better value for your money elsewhere. This is a bargain you cannot afford to miss, so get in touch today.

If you are interested to inquire on this listing just send a message using the contact seller form found on this page or call the seller directly. Please mention Carmudi when you contact the seller.

Disclaimer:

Vehicles in the listings are not owned by Carmudi.com.ph. Thus, all transactions done will be between the buyer and the third-party seller only.

Carmudi.com.ph either collects the images and vehicle specifications or uses the information given by its clients. Although considered accurate at the time of publication, take note that the information in the listings may change without prior notice, as Carmudi.com.ph regularly updates them.

We encourage you to report any inaccuracies by clicking the Report Listing button found on this page.",UGARTE CARS MANILA,Dealer,Diesel,Quezon,43468,IsuzuCrosswindSportivo,1310000,153
CAR015176,2013 Isuzu Crosswind 2.5 SPORTIVO MT,728000,Isuzu,Crosswind Sportivo,2013,Yes,Manual,Red,52363.0,MPV / AUV,2.5,"The 2013 Isuzu Crosswind SPORTIVO with a Manual transmission is for sale in Quezon City. This vehicle runs on Diesel engine and is priced at 728000. You will be hard pressed to find better value for your money elsewhere. This is a bargain you cannot afford to miss, so get in touch today.

If you are interested to inquire on this listing just send a message using the contact seller form found on this page or call the seller directly. Please mention Carmudi when you contact the seller.

This vehicle has undergone a multi-point inspection by Carmudi's in-house mechanics.

To view our mechanics' report on this vehicle, kindly fill out the form below to start the download. For more information on the Carmudi Inspection Service, please go to www.carmudi.com.ph/inspection
Name
Mobile Number
Email
Download Free Report


Disclaimer:

Vehicles in the listings are not owned by Carmudi.com.ph. Thus, all transactions done will be between the buyer and the third-party seller only.

Carmudi.com.ph either collects the images and vehicle specifications or uses the information given by its clients. Although considered accurate at the time of publication, take note that the information in the listings may change without prior notice, as Carmudi.com.ph regularly updates them.

We encourage you to report any inaccuracies by clicking the Report Listing button found on this page.",Kotse Network Quezon Avenue - Larry Borlag...,Dealer,Diesel,Quezon,43570,IsuzuCrosswindSportivo,1310000,108
CAR015177,2013 Isuzu Crosswind 2.5 SPORTIVO MT,745000,Isuzu,Crosswind Sportivo,2013,Yes,Manual,Beige,1.0,MPV / AUV,2.5,"The 2013 Isuzu Crosswind SPORTIVO with a Manual transmission is for sale in Muntinlupa. This vehicle runs on Diesel engine and is priced at 745000. You will be hard pressed to find better value for your money elsewhere. This is a bargain you cannot afford to miss, so get in touch today.

If you are interested to inquire on this listing just send a message using the contact seller form found on this page or call the seller directly. Please mention Carmudi when you contact the seller.

Disclaimer:

Vehicles in the listings are not owned by Carmudi.com.ph. Thus, all transactions done will be between the buyer and the third-party seller only.

Carmudi.com.ph either collects the images and vehicle specifications or uses the information given by its clients. Although considered accurate at the time of publication, take note that the information in the listings may change without prior notice, as Carmudi.com.ph regularly updates them.

We encourage you to report any inaccuracies by clicking the Report Listing button found on this page.",Alabang Auto Exchange- Darwin Qiuambao,Dealer,Diesel,Las Pinas,43621,IsuzuCrosswindSportivo,1310000,87
CAR015178,2013 Isuzu Crosswind 2.5 SPORTIVO MT,625000,Isuzu,Crosswind Sportivo,2013,Yes,Manual,Brown,85000.0,MPV / AUV,2.5,"The 2013 Isuzu Crosswind SPORTIVO with a Manual transmission is for sale in Philippines. This vehicle runs on Diesel engine and is priced at 625000. You will be hard pressed to find better value for your money elsewhere. This is a bargain you cannot afford to miss, so get in touch today.

If you are interested to inquire on this listing just send a message using the contact seller form found on this page or call the seller directly. Please mention Carmudi when you contact the seller.

Disclaimer:

Vehicles in the listings are not owned by Carmudi.com.ph. Thus, all transactions done will be between the buyer and the third-party seller only.

Carmudi.com.ph either collects the images and vehicle specifications or uses the information given by its clients. Although considered accurate at the time of publication, take note that the information in the listings may change without prior notice, as Carmudi.com.ph regularly updates them.

We encourage you to report any inaccuracies by clicking the Report Listing button found on this page.",Analyn Macorol,Dealer,Diesel,Philippines,43608,IsuzuCrosswindSportivo,1310000,70
CAR015179,2013 Isuzu Crosswind 2.5 SPORTIVO MT,670000,Isuzu,Crosswind Sportivo,2013,Yes,Manual,Black,,MPV / AUV,2.5,"The 2013 Isuzu Crosswind SPORTIVO with an Manual transmission is for sale in Pampanga. This vehicle runs on Diesel engine and is priced at 670000. You will be hard pressed to find better value for your money elsewhere. This is a bargain you cannot afford to miss, so get in touch today.

If you are interested to inquire on this listing just send a message using the contact seller form found on this page or call the seller directly. Please mention Carmudi when you contact the seller.

Disclaimer:

Vehicles in the listings are not owned by Carmudi.com.ph. Thus, all transactions done will be between the buyer and the third-party seller only.

Carmudi.com.ph either collects the images and vehicle specifications or uses the information given by its clients. Although considered accurate at the time of publication, take note that the information in the listings may change without prior notice, as Carmudi.com.ph regularly updates them.

We encourage you to report any inaccuracies by clicking the Report Listing button found on this page.",Invecs Auto Centrum,Dealer,Diesel,San Fernando,43615,IsuzuCrosswindSportivo,1310000,63
CAR015180,2013 Isuzu Crosswind 2.5 SPORTIVO MT,629000,Isuzu,Crosswind Sportivo,2013,Yes,Manual,Brown,,MPV / AUV,2.5,"The 2013 Isuzu Crosswind SPORTIVO with a Manual transmission is for sale in Cebu. This vehicle runs on Diesel engine and is priced at 629000. You will be hard pressed to find better value for your money elsewhere. This is a bargain you cannot afford to miss, so get in touch today.

If you are interested to inquire on this listing just send a message using the contact seller form found on this page or call the seller directly. Please mention Carmudi when you contact the seller.

Disclaimer:

Vehicles in the listings are not owned by Carmudi.com.ph. Thus, all transactions done will be between the buyer and the third-party seller only.

Carmudi.com.ph either collects the images and vehicle specifications or uses the information given by its clients. Although considered accurate at the time of publication, take note that the information in the listings may change without prior notice, as Carmudi.com.ph regularly updates them.

We encourage you to report any inaccuracies by clicking the Report Listing button found on this page.",Toyota Cebu - Pre Owned Vehicles,Dealer,Diesel,Cebu,43633,IsuzuCrosswindSportivo,1310000,45
CAR015181,2013 Isuzu Crosswind 2.5 XL MT,282000,Isuzu,Crosswind,2013,Yes,Manual,White,155000.0,MPV / AUV,2.5 XL,"The 2013 Isuzu Crosswind XL with an Manual transmission is for sale in Philippines. This vehicle runs on Diesel engine and is priced at 282000. You will be hard pressed to find better value for your money elsewhere. This is a bargain you cannot afford to miss, so get in touch today.

If you are interested to inquire on this listing just send a message using the contact seller form found on this page or call the seller directly. Please mention Carmudi when you contact the seller.

Disclaimer:

Vehicles in the listings are not owned by Carmudi.com.ph. Thus, all transactions done will be between the buyer and the third-party seller only.

Carmudi.com.ph either collects the images and vehicle specifications or uses the information given by its clients. Although considered accurate at the time of publication, take note that the information in the listings may change without prior notice, as Carmudi.com.ph regularly updates them.

We encourage you to report any inaccuracies by clicking the Report Listing button found on this page.",BDO Asset Management Group,Dealer,Diesel,Makati,43806,IsuzuCrosswind,1310000,20
CAR015182,2013 Isuzu D-Max 3.0 LS 4x2 AT,828000,Isuzu,D-Max,2013,Yes,Automatic,Black,62962.0,Pickup / Truck,3.0 LS 4x2,"Isuzu D-Max 2013 Automatic LS Used for sale. The Isuzu D-Max runs on Diesel and has a promo price of PHP 828000. You will be hard pressed to find better value for your money elsewhere. This is a bargain you cannot afford to miss, so get in touch today.",Automobili.co (SM Bicutan) - Warren Marmita,Dealer,Diesel,Paranaque,43801,IsuzuD-Max,1390000,170
CAR015183,2013 Isuzu D-Max 3.0 LS 4x4 MT,784000,Isuzu,D-Max,2013,Yes,Manual,White,126999.0,Pickup / Truck,3.0 LS 4x4,"Isuzu D-Max 2013 Manual Used for sale. The Isuzu D-Max runs on Diesel and has a promo price of PHP 784000. You will be hard pressed to find better value for your money elsewhere. This is a bargain you cannot afford to miss, so get in touch today.

If you are interested to inquire on the listings just send a message using the contact seller form in the listings page, or call the seller directly. Please mention Carmudi when you contact the seller.

This vehicle has undergone a multi-point inspection by Carmudi's in-house mechanics.

To view our mechanics' report on this vehicle, kindly fill out the form below to start the download. For more information on the Carmudi Inspection Service, please go to www.carmudi.com.ph/inspection
Name
Mobile Number
Email
Download Free Report",Automobili.co (SM Bicutan) - Warren Marmita,Dealer,Diesel,Paranaque,43801,IsuzuD-Max,1320000,170
CAR015184,2001 Toyota BB 1.3 AT,275000,Toyota,BB,2001,Yes,Automatic,White,,Hatchback / Wagon,1.3,"Toyota BB 2001 Automatic Used for sale. The Toyota BB runs on Gasoline and has a promo price of PHP 275000. You will be hard pressed to find better value for your money elsewhere. This is a bargain you cannot afford to miss, so get in touch today.",Right Car Trading - Cesar Paz,Dealer,Gasoline,Philippines,43545,ToyotaBB,0,133
